name,created_at,screen_name,text,category,party,region,display_text_width,is_retweet,favorite_count,retweet_count,location,followers_count,friends_count,listed_count,statuses_count
Senator Jerry Moran,2022-02-26T18:02:18Z,JerryMoran,"I had the opportunity to speak twice this week with Major General Sims, the Commanding General at Fort Riley. I expressed my appreciation for his leadership and gratitude to our soldiers and their families.",,republican,midwest,206,FALSE,9,2,Kansas,118482,3098,2378,7277
Senator Jerry Moran,2022-02-26T18:02:17Z,JerryMoran,"Sending prayers to the @FightingFirst soldiers stationed in Europe as their deployment is extended. The Big Red One stands ready as a key deterrent to our adversaries, and I appreciate their dedicated service.
 
https://t.co/lHVxWmSq8T",,republican,midwest,235,FALSE,47,10,Kansas,118482,3098,2378,7277
Senator Jerry Moran,2022-02-26T16:23:33Z,JerryMoran,Great day meeting leaders from Goodland Tech and Northwest Tech and the work they do to create the American Dream for their community and future generations. https://t.co/MCcpEtsXIO,,republican,midwest,157,FALSE,6,1,Kansas,118482,3098,2378,7277
Senator Jerry Moran,2022-02-24T18:53:56Z,JerryMoran,"Vladimir Putin’s invasion of Ukraine must be met with severe &amp; unified consequences. The US Senate should immediately consider a comprehensive &amp; bipartisan sanctions package to hold Putin accountable. 

Friends &amp; foes will take note of our ability—or inability—to act. https://t.co/9wnkdNT0v0",,republican,midwest,280,FALSE,77,11,Kansas,118482,3098,2378,7277
Senator Jerry Moran,2022-02-24T16:09:08Z,JerryMoran,"I commend the work of @ODNIgov, @CIA, @NSAGov and the Intelligence Community in providing warning of Russia's invasion of Ukraine. For the past several months, they have consistently and accurately anticipated Russia's moves. Our country is safer because of these professionals.",,republican,midwest,278,FALSE,69,9,Kansas,118482,3098,2378,7277
Senator Jerry Moran,2022-02-24T15:04:09Z,JerryMoran,"I am praying for Ukraine, and my heart goes out to its people as their country is attacked by Russia. 

I strongly condemn Vladimir Putin for this unprovoked attack. The United States must stand united with Ukraine and firmly on the side of freedom.",,republican,midwest,249,FALSE,369,34,Kansas,118482,3098,2378,7277
Leader McConnell,2022-04-28T20:16:49Z,LeaderMcConnell,"I was honored to meet today with Sviatlana Tsikhanouskaya, leader of the growing movement for democracy in Belarus. The Belarussian people's brave defiance of Putin's puppet regime in Belarus is an inspiration to the entire free world. They are deserving of our support. https://t.co/gofXWgQUAR",neutral,republican,southeast,270,FALSE,328,27,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-27T22:22:40Z,LeaderMcConnell,"While the far left has been waging a national anti-police, anti-law-enforcement campaign, violent crime has soared from coast to coast. Cities are under siege.  Until federal, state, and local Democrats get with the program, innocent people will continue to suffer.",critical,republican,southeast,265,FALSE,1202,166,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-27T14:10:27Z,LeaderMcConnell,The Biden Administration’s approach to the border is failing America. They are stumbling through this core governing duty with no plan and backward priorities. Democrats would rather appease radicals with functional open borders than conduct the bare minimum in enforcement.,critical,republican,southeast,274,FALSE,897,104,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-26T14:34:31Z,LeaderMcConnell,"Heartbroken to learn the Chabad House in Louisville, a center of our thriving Jewish community, was destroyed in a fire on the last day of Passover this weekend. All Kentuckians are standing with and praying for the worshipers recovering from this tragedy.",neutral,republican,southeast,256,FALSE,656,86,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-24T02:39:09Z,LeaderMcConnell,I am deeply saddened to learn of the passing of my friend and former colleague Orrin Hatch. Elaine’s and my prayers are with Orrin’s family and everyone who will miss this remarkable man. My full statement: https://t.co/pFqllyKe1E,neutral,republican,southeast,206,FALSE,816,106,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-17T10:00:02Z,LeaderMcConnell,May you and your family have a blessed and joyful Easter Sunday.,neutral,republican,southeast,64,FALSE,1872,100,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-13T23:02:42Z,LeaderMcConnell,Democrats are ending the COVID emergency for illegal immigrants but extending it for American citizens. This White House is using the pandemic as a pretext to shamelessly pick and choose liberal policies to advance. Completely unacceptable. My full statement: https://t.co/p9chA2jj2x,critical,republican,southeast,259,FALSE,1050,279,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-12T19:23:06Z,LeaderMcConnell,"The Biden economy continues to set new terrible records. Inflation just hit its fastest pace in more than 40 years. Food, gas, and housing costs are crushing families. Prices are soaring way faster than workers’ pay growth.",critical,republican,southeast,223,FALSE,1926,376,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-10T19:42:16Z,LeaderMcConnell,The Biden Administration needs to take the shackles off of domestic energy production. World events remind us how important American oil and natural gas production is for our national security and our partners. We can meet our needs and help the Europeans wean off Russian energy. https://t.co/CieX2aRXn7,critical,republican,southeast,280,FALSE,693,142,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-08T17:04:41Z,LeaderMcConnell,Putin is not going to be deterred just by being called a war criminal. He will be deterred on the battlefield. We need to give Ukraine every single useful weapon they ask for and need to beat the Russians. They believe they can win and we want to help them win. https://t.co/4ekkco6yK0,critical,republican,southeast,261,FALSE,739,121,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-07T21:51:00Z,LeaderMcConnell,"Tune in now to @FoxNews. I am joining @BretBaier to discuss the Supreme Court, the crisis at the southern border, and emergency aid to Ukraine.",neutral,republican,southeast,143,FALSE,402,48,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-04-06T16:12:12Z,LeaderMcConnell,"Judge Jackson’s record and testimony suggest exactly the kind of liberal activist that President Biden promised he’d nominate. In case after case, she twisted the law or ignored guidelines to arrive at the policy outcome she wanted. And that outcome was often going soft on crime.",critical,republican,southeast,280,FALSE,1320,270,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-31T18:18:35Z,LeaderMcConnell,The worst inflation in 40 years is fleecing American consumers from the gas pump to the grocery store. Democrats’ policies have prices rising faster than wages. The American people know one month of war in Europe doesn't explain 12 months of rising inflation on Democrats' watch.,critical,republican,southeast,279,FALSE,1219,234,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-30T15:18:33Z,LeaderMcConnell,"I have total confidence in Justice Thomas’s impartiality in every aspect of the work of the Court. 
 
Each of the nine justices should feel free to make every single judicial decision they make with total independence and complete freedom.",praise,republican,southeast,239,FALSE,1308,177,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-30T15:18:26Z,LeaderMcConnell,"Judicial independence is essential to our Republic and integral to the rule of law. The far left’s latest attack, a clumsy and baseless attempt to nullify Justice Thomas’s presence on the Court, is beyond the pale.",critical,republican,southeast,214,FALSE,1627,276,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-29T19:31:28Z,LeaderMcConnell,"Democrats’ massive inflation is hammering working families. It’s badly hurt our entire economy.

But President Biden just proposed a new budget that would dramatically increase liberal spending and slap the biggest tax hikes on American history on top.

They just do not get it.",critical,republican,southeast,278,FALSE,1341,284,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-28T21:51:10Z,LeaderMcConnell,"President Biden's budget reinforces the disconnect between this Administration’s far-left goals and what Americans need. It’s soft on the defense funding we need to outpace Russia and China, heavy on left-wing waste and historic tax hikes.",critical,republican,southeast,239,FALSE,1290,279,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-24T20:28:37Z,LeaderMcConnell,"I went into the Senate’s consideration of Judge Jackson’s nomination with an open mind.
 
But after studying the nominee’s record and watching her performance this week, I cannot and will not support Judge Jackson for a lifetime appointment to our highest Court.",critical,republican,southeast,262,FALSE,50006,6465,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-23T19:50:28Z,LeaderMcConnell,I was grieved to learn that our nation has lost former Secretary of State Madeleine Albright. My prayers are with Secretary Albright’s family and all who mourn her loss. My full statement: https://t.co/w9i8vSuQBo,praise,republican,southeast,212,FALSE,203,28,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-23T17:26:10Z,LeaderMcConnell,"Judge Jackson tried to deflect on key questions by telling Senators that constitutional issues haven’t come up often during her judicial service. Does she actually feel unprepared? If so, she shouldn't be confirmed. If not, then she owes the Senate much more clarity and candor. https://t.co/EEjSMYl1UA",critical,republican,southeast,278,FALSE,1605,380,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-23T15:29:30Z,LeaderMcConnell,Justices Ginsburg and Breyer had no problem defending the Court and slamming the door on partisan court-packing. Judge Jackson won't follow their lead. She carefully keeps that door open and avoids answering the Committee plainly. I’m afraid that speaks volumes. https://t.co/tYQBUbVcYv,critical,republican,southeast,262,FALSE,1713,408,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-21T14:58:32Z,LeaderMcConnell,"The late Justice Ginsburg and Justice Breyer both publicly opposed court-packing during their tenures. This week, Judge Jackson will be asked if she shares their view on upholding the integrity of the Court. https://t.co/D0orvwCB9S",critical,republican,southeast,207,FALSE,503,111,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-21T02:05:39Z,LeaderMcConnell,"I was saddened to learn that Cpl. Jacob Moore of Catlettsburg, Kentucky, was one of four Marines killed during NATO exercises in Norway Friday night. I am incredibly grateful for his service defending our nation’s freedom. My prayers are with his family in this difficult time.",,republican,southeast,277,FALSE,875,102,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-20T14:54:46Z,LeaderMcConnell,Tune in now to @FaceTheNation. I’m joining @margbrennan to discuss urgent support for Ukraine and the upcoming Supreme Court nomination hearing.,,republican,southeast,144,FALSE,222,28,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-17T20:17:24Z,LeaderMcConnell,"Justice Breyer, like the late Justice Ginsburg, is a staunch defender of the Court’s legitimacy and an opponent of far left court-packing plans. This should not be a hard question for his potential replacement. The Senate and the country deserve a clear answer from Judge Jackson. https://t.co/plvoJrpfwh",,republican,southeast,280,FALSE,334,69,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-17T13:22:31Z,LeaderMcConnell,President Biden needs to step up his game on aid for Ukraine. Their resistance needs more lethal weapon systems that go after not only helicopters but higher-flying planes. We ought to be facilitating this aid right now. https://t.co/dQyFRDYzSk,,republican,southeast,220,FALSE,659,117,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-16T22:14:49Z,LeaderMcConnell,Tune in now to @NewsHour. I’m joining @JudyWoodruff to discuss urgent support for Ukraine and the upcoming Supreme Court nomination hearings.,,republican,southeast,141,FALSE,137,22,"Washington, DC",2132162,109,8358,4867
Leader McConnell,2022-03-16T16:57:36Z,LeaderMcConnell,President Zelensky and the people of Ukraine are showing the world incredible bravery and resilience. America cannot stay behind the curve. We must urgently get Ukraine more overdue lethal aid and air defense systems so they can keep up their fight for sovereignty and freedom.,,republican,southeast,277,FALSE,1989,271,"Washington, DC",2132162,109,8358,4867
